ID,SMILES,Mutagenicity
efsa_335104-84-2,O=C1CCCc2c1c(=O)c1c(o2)c(COCC(F)(F)F)c(cc1)S(=O)(=O)C,0
efsa_907204-31-3,Cn1nc(c(c1)C(=O)Nc1ccccc1c1cc(F)c(c(c1)F)F)C(F)F,0
efsa_907204-31-3,Cn1nc(c(c1)C(=O)O)C(F)F,0
efsa_907204-31-3,FC(C1=C(C=N[N]1)C(=O)O)F,0
efsa_907204-31-3,OC[C@H]1O[C@@H](On2nc(c(c2)C(=O)Nc2ccccc2c2cc(F)c(c(c2)F)F)C(F)F)[C@@H]([C@H]([C@@H]1O)O)O,0
efsa_79277-27-3,COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccsc1C(=O)OC,0
efsa_79277-27-3,COc1nc(C)nc(n1)N,0
efsa_79277-27-3,OC(=O)c1sccc1S(=O)(=O)N,0
efsa_79277-27-3,COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccsc1C(=O)O,0
efsa_79277-27-3,NC(=O)Nc1nc(C)nc(n1)C(=O)C,0
efsa_79277-27-3,O=C1NS(=O)(=O)c2c1scc2,0
efsa_79277-27-3,Cc1nc(nc(n1)O)NC(=O)NS(=O)(=O)c1ccsc1C(=O)O,0
efsa_79277-27-3,COC(=O)c1sccc1S(=O)(=O)N,0
efsa_153719-23-4,[O-][N+](=O)/N=C\1/N(Cc2cnc(s2)Cl)COCN1C,0
efsa_153719-23-4,[O-][N+](=O)NC(=NC)NCc1cnc(s1)Cl,0
efsa_153719-23-4,CN1COCN(C1=N)Cc1cnc(s1)Cl,0
efsa_10605-21-7,Nc1nc2c([nH]1)cccc2,0
efsa_133-07-3,ClC(SN1C(=O)c2c(C1=O)cccc2)(Cl)Cl,1
efsa_145701-23-1,COc1ncc(c2n1nc(n2)S(=O)(=O)Nc1c(F)cccc1F)F,0
efsa_145701-23-1,Fc1cccc(c1NS(=O)(=O)c1nn2c(n1)c(F)cnc2O)F,0
efsa_145701-23-1,OC(=O)c1n[nH]c(n1)S(=O)(=O)N,0
efsa_145701-23-1,NS(=O)(=O)c1ncn[nH]1,0
efsa_82560-54-1,Oc1cccc2c1OC(C2O)(C)C,0
efsa_116255-48-2,Clc1ccc(c(c1)Cl)C1(C=CCO1)Cn1cncn1,0
efsa_131860-33-8,N#Cc1ccccc1Oc1ncnc(c1)Oc1ccccc1C(=O)O,0
efsa_98243-83-5,COC(=O)[C@H](N(c1c(C)cccc1C)C(=O)CC(=O)O)C,0
efsa_98243-83-5,COC(=O)C(N(c1c(C)cccc1C(=O)O)C(=O)CC(=O)O)C,0
efsa_98243-83-5,OC(=O)CC(=O)N(c1c(C)cccc1C(=O)O)C(C(=O)O)C,0
efsa_69327-76-0,CC(N1C(=O)SCN(C1=O)c1ccccc1)C,0
efsa_69327-76-0,CC(N(C(=O)NC(C)(C)C)C(=O)Nc1ccccc1)C,0
efsa_69327-76-0,CC(NC(=O)Nc1ccccc1)C,0
efsa_69327-76-0,CC(N(C(=S)NC(C)(C)C)C(=O)Nc1ccccc1)C,0
efsa_128639-02-1,OCc1nn(c(=O)n1C(F)F)c1cc(CCC(=O)O)c(cc1F)Cl,0
efsa_99129-21-2,CCS(=O)C(CC(CC(=O)O)CC(=O)O)C,0
efsa_99129-21-2,CCS(=O)(=O)C(CC(CC(=O)O)CC(=O)O)C,0
efsa_736994-63-1,Brc1nn(c(c1)C(=O)N)c1ncccc1Cl,0
efsa_122008-85-9,C[C@H](C(=O)O)Oc1ccc(cc1)Oc1ccc(cc1F)C(=O)O,0
efsa_35554-44-0,C=CCOC(c1ccc(cc1Cl)Cl)Cn1cncc1,0
efsa_81335-37-7,CC(C1(C)N=C(NC1=O)c1nc2ccccc2cc1C(=O)O)C,0
efsa_138261-41-3,[O-][N+](=O)/N=C/1\NCCN1Cc1ccc(nc1)Cl,0
efsa_125225-28-7,CC(C1CCC(C1(O)Cn1ncnc1)Cc1ccc(cc1)Cl)C,0
efsa_143390-89-0,CO/N=C(\c1ccccc1COc1ccccc1C)/C(=O)OC,0
efsa_143390-89-0,CO/N=C(\c1ccccc1COc1ccccc1CO)/C(=O)O,0
efsa_143390-89-0,CO/N=C(\c1ccccc1COc1ccc(cc1C)O)/C(=O)O,0
efsa_143390-89-0,CO/N=C(\c1ccccc1COc1cc(O)ccc1C)/C(=O)O,0
efsa_,CC(OC(=O)NC(C(=O)NC(c1ccc(cc1)C)C)C(C)C)C,0
efsa_82558-50-7,CCC(c1noc(c1)NC(=O)c1c(OC)cccc1OC)(CC)C,0
efsa_,Cc1ccc(cc1)C(N)C,0
efsa_138261-41-3,[O-][N+](=O)NC1=NCC(N1Cc1ccc(nc1)Cl)O,0
efsa_138261-41-3,[O-][N+](=O)NC1=NC(CN1Cc1ccc(nc1)Cl)O,0
efsa_138261-41-3,[O-][N+](=O)Nc1nccn1Cc1ccc(nc1)Cl,0
efsa_138261-41-3,O=N/N=C/1\NCCN1Cc1ccc(nc1)Cl,0
efsa_82558-50-7,CCc1noc(c1)NC(=O)c1c(OC)cccc1OC,0
efsa_82558-50-7,COc1cccc(c1C(=O)N)OC,0
efsa_2164-08-1,O=c1[nH]c2CCCc2c(=O)n1C1CCCCC1,0
efsa_7720-78-7,[O-]S(=O)(=O)[O-].[Fe+2],0
efsa_143390-89-0,CO/N=C(\c1ccccc1COc1ccccc1C)/C(=O)O,0
efsa_881685-58-1,CC(C1C2CCC1c1c2cccc1NC(=O)c1cn(nc1C(F)F)C)C,0
efsa_881685-58-1,Cn1nc(c(c1)C(=O)Nc1cccc2c1[C@@H]1CC[C@H]2[C@@H]1C(O)(C)C)C(F)F,0
efsa_881685-58-1,Cn1nc(c(c1)C(=O)Nc1cccc2c1[C@H]1CC[C@@H]2[C@H]1C(O)(C)C)C(F)F,0
efsa_121-75-5,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,0
efsa_133-32-4,OC(=O)CCCc1c[nH]c2c1cccc2,0
efsa_108-62-3,CC1OC(C)OC(OC(O1)C)C,0
efsa_3060-89-7,CON(C(=O)Nc1ccc(cc1)Br)C,0
efsa_137641-05-5,Fc1ccc(cc1)NC(=O)c1cccc(n1)Oc1cccc(c1)C(F)(F)F,0
efsa_34123-59-6,O=C(N(C)C)Nc1ccc(cc1)C(C)C,1
efsa_1918-02-1,OC(=O)c1nc(Cl)c(c(c1Cl)N)Cl,0
efsa_95737-68-1,CC(Oc1ccccn1)COc1ccc(cc1)Oc1ccccc1,0
efsa_52888-80-9,CCCN(C(=O)SCc1ccccc1)CCC,0
efsa_688046-61-9,COc1c(OC)cc(c(c1OC)C(=O)c1c(OC)ncc(c1C)Cl)C,0
efsa_688046-61-9,[CH2]OC1C(=C(O)C=C([C]1C(=O)c1c(OC)ncc(c1C)Cl)C)OC,0
efsa_96489-71-3,O=c1c(Cl)c(SCc2ccc(cc2)C(C)(C)C)cnn1C(C)(C)C,0
efsa_96489-71-3,OC(=O)C(c1ccc(cc1)CSc1cnn(c(=O)c1Cl)C(C)(C)C)(C)C,0
efsa_131-72-6,CCCCCCC(c1cc(cc(c1OC(=O)C=CC)[N+](=O)[O-])[N+](=O)[O-])C,0
efsa_24307-26-4,C[N+]1(C)CCCCC1.[Cl-],0
efsa_24307-26-4,OC1CC[N+](CC1)(C)C.[Cl-],0
efsa_23135-22-0,CNC(=O)O/N=C(/C(=O)N(C)C)\SC,0
efsa_23135-22-0,CN(C(=O)C#N)C,0
efsa_129630-19-9,CCOC(=O)COc1cc(c(cc1Cl)F)c1nn(c(c1Cl)OC(F)F)C,0
efsa_16752-77-5,CNC(=O)ON=C(SC)C,0
efsa_220899-03-6,COc1c(OC)cc(c(c1OC)C(=O)c1c(OC)ccc(c1C)Br)C,0
efsa_127277-53-6,CCC(=C1C(=O)CC(CC1=O)C(=O)O)[O-].CCC(=C1C(=O)CC(CC1=O)C(=O)O)[O-].[Ca+2],0
efsa_189278-12-4,CCCn1c(OCCC)nc2c(c1=O)cc(cc2)I,0
efsa_189278-12-4,CCCn1c(OCCC)nc2c(c1=O)cccc2,0
efsa_53112-28-0,Cc1cc(C)nc(n1)Nc1ccccc1,0
efsa_53112-28-0,Cc1cc(C)nc(n1)N,0
efsa_19666-30-9,CC(Oc1cc(c(cc1Cl)Cl)n1nc(oc1=O)C(C)(C)C)C,1
efsa_2032-65-7,CNC(=O)Oc1cc(C)c(c(c1)C)SC,0
efsa_8003-34-7,C=CC=CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C)C.C=CC=CCC1=C(C)C(CC1=O)OC(=O)C1C(C1(C)C)C=C(C(=O)OC)C,0
efsa_41394-05-2,Cc1nnc(c(=O)n1N)c1ccccc1,0
efsa_41394-05-2,Cc1n[n+]([O-])c(c(=O)n1N)c1ccccc1,1
efsa_70630-17-0,COCC(=O)N(c1c(C)cccc1C)C(C(=O)OC)C,0
efsa_374726-62-2,C#CCOC(c1ccc(cc1)Cl)C(=O)NCCc1ccc(c(c1)OC)OCC#C,0
efsa_374726-62-2,C#CCOC(c1ccc(cc1)Cl)C(=O)NCCC(=O)O,0
efsa_103055-07-8,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(cc1Cl)OC(C(C(F)(F)F)F)(F)F,0
efsa_103055-07-8,FC(C(Oc1cc(Cl)c(cc1Cl)N)(F)F)C(F)(F)F,0
efsa_139528-85-1,COc1cc(OC)n2c(n1)nc(n2)S(=O)(=O)Nc1c(Cl)ccc(c1Cl)C,0
efsa_139528-85-1,NC1=NN=C([N]1)S(=O)(=O)Nc1c(Cl)ccc(c1Cl)C,0
efsa_139528-85-1,COc1cc(O)n2c(n1)nc(n2)S(=O)(=O)Nc1c(Cl)ccc(c1Cl)C,0
efsa_139528-85-1,Oc1cc(O)n2c(n1)nc(n2)S(=O)(=O)Nc1c(Cl)ccc(c1Cl)C,0
efsa_139968-49-3,N#Cc1ccc(cc1)CC(=NNC(=O)Nc1ccc(cc1)OC(F)(F)F)c1cccc(c1)C(F)(F)F,0
efsa_139968-49-3,N#Cc1ccc(cc1)C1(O)N(C(=O)NN=C1c1cccc(c1)C(F)(F)F)c1ccc(cc1)OC(F)(F)C,0
efsa_139968-49-3,OC(=O)c1cccc(c1)C(F)(F)F,0
efsa_139968-49-3,N#Cc1ccc(cc1)CC(=O)c1cccc(c1)C(F)(F)F,0
efsa_139968-49-3,N#Cc1ccc(cc1)C(=O)O,0
efsa_422556-08-9,COc1cc(OC)n2c(n1)nc(n2)NS(=O)(=O)c1c(OC)nccc1C(F)(F)F,0
efsa_422556-08-9,COc1nc2nc(nn2c(c1Cl)O)NS(=O)(=O)c1c(OC)nccc1C(F)(F)F,0
efsa_422556-08-9,COc1nccc(c1S(=O)(=O)O)C(F)(F)F,0
efsa_422556-08-9,COc1nccc(c1S(=O)(=O)N)C(F)(F)F,0
efsa_178928-70-6,Clc1ccccc1CC(C1(Cl)CC1)(Cn1[nH]cnc1=S)O,0
efsa_178928-70-6,Clc1ccccc1CC(C1(Cl)CC1)(Cn1nccc1S(=O)(=O)O)O,0
efsa_178928-70-6,Clc1ccccc1CC(C1(Cl)CC1)(Cn1nc[nH]c1=O)O,0
efsa_178928-70-6,Clc1ccccc1C(C(C1(Cl)CC1)(Cn1cncn1)O)O,0
efsa_178928-70-6,CC(=O)OC(C(C1(Cl)CC1)(Cn1cncn1)O)c1ccccc1Cl,0
efsa_178928-70-6,OCC(C1(Cl)CC1)(Cc1ccccc1Cl)O,0
efsa_219714-96-2,COc1ncc(c2n1nc(n2)NS(=O)(=O)c1c(cccc1C(F)(F)F)OCC(F)F)OC,0
efsa_219714-96-2,COc1cnc(n2c1nc(n2)NS(=O)(=O)c1c(cccc1C(F)(F)F)OCC(F)F)O,0
efsa_219714-96-2,FC(COc1cccc(c1S(=O)(=O)Nc1nnc([nH]1)C(=O)O)C(F)(F)F)F,0
efsa_219714-96-2,FC(COc1cccc(c1S(=O)(=O)NC1=NN=C[N]1)C(F)(F)F)F,0
efsa_55512-33-9,CCCCCCCCSC(=O)Oc1cc(Cl)nnc1c1ccccc1,0
efsa_55512-33-9,Clc1nnc(c(c1)O)c1ccccc1,0
efsa_55512-33-9,COc1cc(Cl)nnc1c1ccccc1,0
efsa_94125-34-5,COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1CCC(F)(F)F,0
efsa_94125-34-5,NC(=N)NC(=O)NS(=O)(=O)c1ccccc1CCC(F)(F)F,0
efsa_94125-34-5,FC(CCc1ccccc1S(=O)(=O)N)(F)F,0
efsa_179101-81-6,ClC(=CCOc1cc(Cl)c(c(c1)Cl)OCCCOc1cccc(n1)C(F)(F)F)Cl,0
efsa_179101-81-6,O=c1[nH]cc(cc1O)C(F)(F)F,1
efsa_19044-88-3,CCCN(c1c(cc(cc1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-])CCC,0
efsa_91465-08-6,N#C[C@H](c1cccc(c1)Oc1ccccc1)OC(=O)[C@@H]1[C@@H](C1(C)C)/C=C(/C(F)(F)F)\Cl,0
efsa_91465-08-6,Cl/C(=C\[C@H]1[C@H](C1(C)C)C(=O)O)/C(F)(F)F,0
efsa_91465-08-6,Cl/C(=C\[C@@H]1[C@@H](C1(C)C)C(=O)O)/C(F)(F)F,0
efsa_91465-08-6,NC(=O)C(c1cccc(c1)Oc1ccccc1)OC(=O)C1C(C1(C)C)/C=C(/C(F)(F)F)\Cl,0
efsa_91465-08-6,N#CC(c1cccc(c1)Oc1ccccc1)O,0
efsa_91465-08-6,OCc1cccc(c1)Oc1ccccc1,0
efsa_91465-08-6,OC(=O)C(c1cccc(c1)Oc1ccccc1)O,0
efsa_123312-89-0,CC1=NNC(=O)N(C1)N=Cc1cccnc1,0
efsa_123312-89-0,CC1=NNC(=O)N(C1)N,0
efsa_123312-89-0,O=Cc1cccnc1,0
efsa_111479-05-1,O=C([C@H](Oc1ccc(cc1)Oc1cnc2c(n1)ccc(c2)Cl)C)OCCO/N=C(\C)/C,0
efsa_25606-41-1,CCCOC(=O)NCCC[NH+](C)C.[Cl-],0
efsa_21087-64-9,CSc1nnc(c(=O)n1N)C(C)(C)C,0
efsa_21087-64-9,O=c1[nH]c(=O)[nH]nc1C(C)(C)C,0
efsa_55219-65-3,NC(C(=O)O)Cc1ncn[nH]1,0
efsa_67747-09-5,CCCN(C(=O)n1cncc1)CCOc1c(Cl)cc(cc1Cl)Cl,0
efsa_67747-09-5,CCCN(C(=O)N)CCOc1c(Cl)cc(cc1Cl)Cl,0
efsa_67747-09-5,CCCN(C(=O)NC=O)CCOc1c(Cl)cc(cc1Cl)Cl,0
efsa_23103-98-2,CN(C(=O)Oc1nc(nc(c1C)C)N(C)C)C,0
efsa_23103-98-2,CNc1nc(C)c(c(n1)O)C,0
efsa_23103-98-2,CN(c1nc(C)c(c(n1)O)C)C,0
efsa_29232-93-7,CCN(c1nc(cc(n1)C)OP(=S)(OC)OC)CC,1
efsa_141112-29-0,O=C(c1ccc(cc1S(=O)(=O)C)C(F)(F)F)c1cnoc1C1CC1,0
efsa_141112-29-0,N#CC(C(=O)c1ccc(cc1S(=O)(=O)C)C(F)(F)F)C(=O)C1CC1,0
efsa_141112-29-0,OC(=O)c1ccc(cc1S(=O)(=O)C)C(F)(F)F,0
efsa_243973-20-8,CCc1cc(C)cc(c1c1c(OC(=O)C(C)(C)C)n2n(c1=O)CCOCC2)CC,0
efsa_243973-20-8,CCc1cc(C)cc(c1C1(O)C(=O)N2N(C1=O)CCOCC2)CC,0
efsa_243973-20-8,CCc1cc(cc(c1c1c(O)n2n(c1=O)CCOCC2)CC)C(=O)O,0
efsa_243973-20-8,CCc1cc(CO)cc(c1C1(O)C(=O)N2N(C1=O)CCOCC2)CC,0
efsa_66063-05-6,Clc1ccc(cc1)CN(C(=O)Nc1ccccc1)C1CCCC1,0
efsa_66063-05-6,Clc1ccc(cc1)CNC1CCCC1,0
efsa_2310-17-0,CCOP(=S)(SCn1c(=O)oc2c1ccc(c2)Cl)OCC,0
efsa_2310-17-0,Clc1ccc2c(c1)oc1-c(n2)cc(c(=O)c1)N,1
efsa_494793-67-8,CC(CC(c1ccccc1NC(=O)c1c(C)nn(c1F)C)C)C,0
efsa_494793-67-8,CC(c1ccccc1NC(=O)c1c(C)nn(c1F)C)CC(O)(C)C,0
efsa_494793-67-8,O=C(c1c(C)nn(c1F)C)Nc1ccccc1C(=O)C,0
efsa_42874-03-3,CCOc1cc(ccc1[N+](=O)[O-])Oc1ccc(cc1Cl)C(F)(F)F,1
efsa_76738-62-0,OC(C(C)(C)C)C(n1ncnc1)Cc1ccc(cc1)Cl,0
efsa_76738-62-0,OC(C(=O)O)Cn1cncn1,0
efsa_213464-77-8,COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)Nc1ccccc1C(=O)N(C)C,0
efsa_213464-77-8,O=C(c1ccccc1NS(=O)(=O)O)N(C)C,0
efsa_213464-77-8,COc1nc(NC(=O)N)nc(c1)OC,0
efsa_213464-77-8,COc1nc(NC(=O)NOS(=O)Nc2ccccc2C(=O)N(C)C)nc(c1)O,0
efsa_732-11-6,COP(=S)(SCN1C(=O)c2c(C1=O)cccc2)OC,1
efsa_,[O-]P([O-])[O-].[K+].[K+].[K+],0
efsa_39148-24-8,[O-][P+](=O)OCC.[O-][P+](=O)OCC.[O-][P+](=O)OCC.[Al+3],0
efsa_39148-24-8,OP(O)O,0
efsa_301-12-2,CCS(=O)CCSP(=O)(OC)OC,1
efsa_88671-89-0,CCCCC(c1ccc(cc1)Cl)(Cn1cncn1)C#N,0
efsa_88671-89-0,N#CC(c1ccc(cc1)Cl)(Cn1cncn1)CC(=O)O,0
efsa_67129-08-2,ClCC(=O)N(c1c(C)cccc1C)Cn1cccn1,0
efsa_67129-08-2,NC(=O)C(=O)N(c1c(C)cccc1C)Cn1cccn1,0
efsa_67129-08-2,O=C(N(c1c(C)cccc1C)Cn1cccn1)CS(=O)(=O)O,0
efsa_67129-08-2,[Na]OS(=O)(=O)CC(=O)N(c1c(C)cccc1C)Cn1cccn1,0
efsa_67129-08-2,O=S(CC(=O)N(c1c(C)cccc1C)Cn1cccn1)CC(=O)O,0
efsa_67129-08-2,CS(=O)CC(=O)N(c1c(C)cccc1C)Cn1cccn1,0
efsa_67129-08-2,OC(=O)C(=O)N(c1c(C)cccc1C(=O)O)Cn1cccn1,0
efsa_67129-08-2,O=S(CC(C(=O)O)O)CC(=O)N(c1c(C)cccc1C)Cn1cccn1,0
efsa_66246-88-6,CCCC(c1ccc(cc1Cl)Cl)Cn1cncn1,0
efsa_125116-23-6,OC1(Cn2ncnc2)C(CCC1(C)C)Cc1ccc(cc1)Cl,0
efsa_104206-82-8,O=C1CCCC(=O)C1C(=O)c1ccc(cc1[N+](=O)[O-])S(=O)(=O)C,1
efsa_104206-82-8,O=N(=O)c1cc(ccc1C(=O)O)S(=O)(=O)C,0
efsa_104206-82-8,OC(=O)c1ccc(cc1N)S(=O)(=O)C,0
efsa_137-42-8,[S-]C(=S)NC.[Na+],1
efsa_137-42-8,CN=C=O,0
efsa_15299-99-7,CCN(C(=O)C(Oc1cccc2c1cccc2)C)CC,0
efsa_15299-99-7,OC(=O)C(Oc1cccc2c1cccc2)C,0
efsa_,CC1=CC[C@@H](CC1)C(=C)C,0
efsa_15299-99-7,O=C1C=C(O)c2c(C1=O)cccc2,0
efsa_34123-59-6,CNC(=O)Nc1ccc(cc1)C(C)C,0
efsa_74223-64-6,COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)c1ccccc1C(=O)OC,0
efsa_74223-64-6,COC(=O)c1ccccc1S(=O)(=O)NC(=O)N,0
efsa_74223-64-6,COC(=O)c1ccccc1S(=O)(=O)N,0
efsa_111991-09-4,COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1ncccc1C(=O)N(C)C,0
efsa_111991-09-4,CN(C(=O)c1cccnc1S(=O)(=O)N)C,0
efsa_111991-09-4,NC(=N)NC(=O)NS(=O)(=O)c1ncccc1C(=O)N(C)C,0
efsa_111991-09-4,O=C(NS(=O)(=O)c1ncccc1C(=O)N(C)C)NC(=O)N,0
efsa_111991-09-4,CNC(=O)c1cccnc1S(=O)(=O)N,0
efsa_111991-09-4,COc1nc(nc(c1)O)NC(=O)NS(=O)(=O)c1ncccc1C(=O)N(C)C,0
efsa_70630-17-0,COCC(=O)N(c1c(C)cccc1C(=O)O)C(C(=O)O)C,0
efsa_70630-17-0,COCC(=O)N(c1c(C)cccc1C)C(C(=O)O)C,0
efsa_70630-17-0,COCC(=O)Nc1c(C)cccc1C,0
efsa_5915-41-3,CCNc1nc(Cl)nc(n1)NC(C)(C)C,0
efsa_5915-41-3,Nc1nc(nc(n1)O)NC(C)(C)C,0
efsa_5915-41-3,CCNc1nc(O)nc(n1)NC(C)(C)C,0
efsa_5915-41-3,Nc1nc(N)nc(n1)Cl,0
efsa_5915-41-3,Nc1nc(nc(n1)Cl)NC(C)(C)C,0
efsa_5915-41-3,Oc1nc2NC(C(n2c(=O)n1)O)(C)C,0
efsa_5915-41-3,CC(Nc1nc(O)nc(n1)O)(C)C,0
efsa_5915-41-3,Cn1c(O)nc(nc1=O)NC(C)(C)C,0
efsa_121-75-5,CCOC(=O)CC(C(=O)O)SP(=S)(OC)OC,0
efsa_121-75-5,COP(=S)(SC(C(=O)O)CC(=O)O)OC,0
efsa_121-75-5,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)O,0
efsa_70630-17-0,Cc1cccc(c1N)C,0
efsa_3060-89-7,CNC(=O)Nc1ccc(cc1)Br,0
efsa_3060-89-7,NC(=O)Nc1ccc(cc1)Br,0
efsa_3060-89-7,CONC(=O)Nc1ccc(cc1)Br,0
efsa_15299-99-7,Oc1cccc2c1cccc2,0
efsa_213464-77-8,COc1cc(O)nc(n1)NC(=O)N,0
efsa_34123-59-6,OCC(c1ccc(cc1)NC(=O)N(C)C)C,0
efsa_34123-59-6,O=C(N(C)C)Nc1ccc(cc1)C(O)(C)C,0
efsa_34123-59-6,CC(c1ccc(cc1)NC(=O)N)C,0
efsa_34123-59-6,CC(c1ccc(cc1)NC(=O)N(C)C)C(=O)O,0
efsa_16672-87-0,ClCCP(=O)(O)O,0
efsa_16672-87-0,OCCP(=O)(O)O,0
efsa_21293-29-8,OC(=O)/C=C(\C=C\[C@@]1(O)C(=CC(=O)CC1(C)C)C)/C,0
efsa_7681-52-9,[O-]Cl.[Na+],1
efsa_2699-79-8,FS(=O)(=O)F,0
efsa_99105-77-8,O=C1CCCC(=O)C1C(=O)c1ccc(cc1Cl)S(=O)(=O)C,1
efsa_99105-77-8,OC(=O)c1ccc(cc1Cl)S(=O)(=O)C,0
efsa_141776-32-1,COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1n2ccccc2nc1S(=O)(=O)CC,0
efsa_141776-32-1,CCS(=O)(=O)c1nc2n(c1S(=O)(=O)NC(=O)NC(=N)N)cccc2,0
efsa_141776-32-1,CCS(=O)(=O)c1nc2n(c1S(=O)(=O)NC(=O)NC(=O)N)cccc2,0
efsa_107534-96-3,Clc1ccc(cc1)CCC(C(C)(C)C)(Cn1cncn1)O,0
efsa_119168-77-3,CCc1nn(c(c1Cl)C(=O)NCc1ccc(cc1)C(C)(C)C)C,0
efsa_119168-77-3,CCc1nn(c(c1Cl)C(=O)Nc1ccc(cc1)C(C(=O)O)(C)C)C,0
efsa_119168-77-3,CCc1nn(c(c1Cl)C(=O)N)C,0
efsa_148-79-8,c1scc(n1)c1nc2c([nH]1)cccc2,0
efsa_89-83-8,Cc1ccc(c(c1)O)C(C)C,0
efsa_57018-04-9,COP(=S)(Oc1c(Cl)cc(cc1Cl)C)OC,0
efsa_210631-68-8,Cc1c(ccc(c1C1=NOCC1)S(=O)(=O)C)C(=O)c1c[nH]n(c1=O)C,1
efsa_210631-68-8,OC(=O)c1ccc(c(c1C)C1=NOCC1)S(=O)(=O)C,0
efsa_72459-58-6,Clc1ccc2c(c1)[n+]([O-])nc(n2)n1cncc1,0
efsa_101200-48-0,COc1nc(C)nc(n1)N(C(=O)NS(=O)(=O)c1ccccc1C(=O)OC)C,0
efsa_52-68-6,COP(=O)(C(C(Cl)(Cl)Cl)O)OC,0
efsa_55335-06-3,OC(=O)COc1nc(Cl)c(cc1Cl)Cl,0
efsa_55335-06-3,CCCCOCCOC(=O)COc1nc(Cl)c(cc1Cl)Cl,0
efsa_99387-89-0,CCCOCC(=Nc1ccc(cc1C(F)(F)F)Cl)n1cncc1,0
efsa_95266-40-3,CCOC(=O)C1CC(=O)C(=C(C2CC2)O)C(=O)C1,0
efsa_95266-40-3,OC(=O)C(CC(=O)O)CC(=O)O,0
efsa_95266-40-3,O=C(/C=C(/C1CC1)\O)CC(C(=O)O)CC(=O)O,0
efsa_95266-40-3,O=C(c1c(O)cc(cc1O)C(=O)O)C1CC1,0
efsa_131983-72-7,OC1(Cn2ncnc2)C(=Cc2ccc(cc2)Cl)CCC1(C)C,0
efsa_131983-72-7,O[C@@H](C1/C(=C/c2ccc(cc2)Cl)/[C@@H](CC1(C)C)O)Cn1cncn1,0
efsa_131983-72-7,OC1(Cn2ncnc2)/C(=C/c2ccc(cc2)Cl)/CCC1(C)C,0
efsa_283159-90-0,COC(=O)CC(c1ccc(cc1)Cl)NC(=O)[C@H](C(C)C)NC(=O)OC(C)C,0
efsa_283159-90-0,OC(=O)CC(c1ccc(cc1)Cl)NC(=O)[C@H](C(C)C)NC(=O)OC(C)C,0
efsa_1582-09-8,CCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CCC,0
efsa_130561-48-7,COCCOc1cccc2c1c(=O)c(nn2c1ccc(cc1)Cl)C(=O)O,0
efsa_130561-48-7,OCCOc1cccc2c1c(=O)c(nn2c1ccc(cc1)Cl)C(=O)O,0
efsa_82097-50-5,ClCCOc1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(n1)OC,0
efsa_82097-50-5,COc1nc(nc(n1)C)NC(=O)NS(=O)(=O)O,0
efsa_87820-88-0,CCONC(=C1C(=O)CC(CC1=O)c1c(C)cc(cc1C)C)CC,0
efsa_122931-48-0,COc1cc(OC)nc(n1)NC(=O)NS(=O)(=O)c1ncccc1S(=O)(=O)CC,0
efsa_122931-48-0,CCS(=O)(=O)c1cccnc1S(=O)(=O)N,0
efsa_122931-48-0,COc1cc(OC)nc(n1)N(c1ncccc1S(=O)(=O)CC)C(=O)N,0
efsa_935545-74-7,CCO[C@H]1[C@@H](OC)[C@H](OC2C[C@@H]3[C@@H](C2)[C@@H]2C=C4C([C@@H]2CC3)CC(=O)O[C@@H](CC)CCC[C@@H]([C@H](C4=O)C)O[C@H]2CC[C@@H]([C@H](O2)C)N(C)C)O[C@H]([C@@H]1OC)C,0
efsa_935545-74-7,CCO[C@H]1[C@@H](OC)[C@H](O[C@@H]2C[C@@H]3[C@@H](C2)[C@@H]2C=C4[C@H]([C@@H]2CC3)CC(=O)O[C@@H](CC)CCC[C@@H]([C@H](C4=O)C)OC2CC[C@@H]([C@H](O2)C)NC)O[C@H]([C@@H]1OC)C,0
efsa_935545-74-7,O=CN[C@H]1CC[C@@H](O[C@@H]1C)OC1CCC[C@H](CC)OC(=O)C[C@@H]2C(=C[C@@H]3[C@H]2CC[C@H]2[C@H]3C[C@@H](C2)OC2O[C@@H](C)[C@@H]([C@H]([C@H]2OC)OCC)OC)C(=O)[C@@H]1C,0
